,mask_id,matched_id
6680,68779,76296
6681,68781,76295
6682,68783,76305
6683,68784,76307
6684,68785,76303
6685,68792,76316
6686,68793,76875
6687,68795,76315
6688,68800,76318
6689,68801,76868
6690,68802,76324
6691,68803,76326
6692,68804,76329
6693,68808,76330
6694,68809,76325
6695,68811,76333
6696,68812,76336
6697,68814,76337
6698,68816,76335
6699,68819,76568
6700,68821,76344
6701,68822,76340
6702,68832,76360
6703,68833,76357
6704,68834,76362
6705,68836,76359
6706,68843,76369
6707,68844,76376
6708,68845,76373
6709,68852,76769
6710,68854,76380
6711,68857,76818
6712,68858,76393
6713,68860,76639
6714,68861,76386
6715,68864,76586
6716,68865,76936
6717,68868,76396
6718,68869,76395
6719,68871,76400
6720,68872,76988
6721,68873,76403
6722,68880,76408
6723,68883,76412
6724,68909,76431
6725,68912,76432
6726,68927,76877
6727,68939,76678
6728,68940,76959
6729,68945,76456
6730,68947,76460
6731,68948,76459
6732,68949,76880
6733,68950,76768
6734,68954,76819
6735,68956,76462
6736,68957,76795
6737,68963,76921
6738,68964,76629
6739,68982,76488
6740,69018,76787
6741,69022,76777
6742,69023,76510
6743,69029,76518
6744,69030,76516
6745,69032,76519
6746,69034,76517
6747,69036,76520
6748,69039,76794
6749,69040,76526
6750,69042,76770
6751,69050,76535
6752,69053,76538
6753,69057,76861
6754,69060,76623
6755,69062,76534
6756,69098,76231
6757,69099,76567
6758,69100,76571
6759,69102,76885
6760,69104,76570
6761,69105,76574
6762,69106,76600
6763,69107,76569
6764,69108,76612
6765,69111,76627
6766,69112,76581
6767,69115,76584
6768,69116,76583
6769,69118,76572
6770,69119,76560
6771,69121,76587
6772,69122,76630
6773,69124,76607
6774,69125,76621
6775,69126,76606
6776,69127,76576
6777,69130,76615
6778,69134,76972
6779,69136,76754
6780,69137,76660
6781,69141,76617
6782,69146,76594
6783,69147,76577
6784,69150,76598
6785,69151,76596
6786,69153,76764
6787,69155,76625
6788,69156,76610
6789,69157,76593
6790,69162,76466
6791,69163,76591
6792,69165,76616
6793,69166,76763
6794,69167,76599
6795,69174,76888
6796,69177,76421
6797,69179,76659
6798,69180,76720
6799,69182,76960
6800,69183,76641
6801,69187,76609
6802,69191,76638
6803,69192,75947
6804,69197,76738
6805,69200,76661
6806,69201,76306
6807,69202,76740
6808,69203,76687
6809,69204,76750
6810,69205,76709
6811,69206,76730
6812,69207,76664
6813,69209,76614
6814,69210,76573
6815,69211,76796
6816,69212,76865
6817,69213,76725
6818,69215,76846
6819,69216,76689
6820,69217,76685
6821,69219,76590
6822,69221,76671
6823,69222,76523
6824,69223,76662
6825,69224,76911
6826,69226,76611
6827,69228,76830
6828,69229,76299
6829,69230,76667
6830,69231,76533
6831,69232,76745
6832,69233,76726
6833,69234,76619
6834,69236,76701
6835,69238,76681
6836,69239,76881
6837,69241,76695
6838,69242,76559
6839,69243,76702
6840,69245,76808
6841,69246,76744
6842,69247,76672
6843,69250,76624
6844,69253,76813
6845,69255,76718
6846,69256,76399
6847,69257,76691
6848,69258,76854
6849,69262,76925
6850,69264,76801
6851,69265,76858
6852,69266,76722
6853,69267,76698
6854,69268,76862
6855,69269,76706
6856,69270,76648
6857,69271,76776
6858,69273,76949
6859,69274,76806
6860,69275,76461
6861,69276,76406
6862,69278,76228
6863,69279,76919
6864,69283,76669
6865,69285,76823
6866,69286,76682
6867,69287,76746
6868,69289,76774
6869,69290,76182
6870,69293,76772
6871,69294,76675
6872,69297,76674
6873,69298,76455
6874,69299,76683
6875,69300,76742
6876,69303,76792
6877,69305,76717
6878,69306,76805
6879,69307,76704
6880,69309,76829
6881,69310,76831
6882,69311,76079
6883,69312,76589
6884,69313,76842
6885,69314,76670
6886,69319,76970
6887,69320,75925
6888,69321,76844
6889,69322,76256
6890,69326,76984
6891,69327,75951
6892,69328,76873
6893,69330,76788
6894,69331,76736
6895,69334,76866
6896,69335,76714
6897,69337,76666
6898,69339,76766
6899,69340,76741
6900,69341,76452
6901,69342,76933
6902,69343,76780
6903,69345,76822
6904,69346,76751
6905,69347,76734
6906,69351,76699
6907,69354,75950
6908,69357,76536
6909,69358,76677
6910,69359,76906
6911,69360,76935
6912,69362,76790
6913,69364,76235
6914,69366,76798
6915,69367,76712
6916,69369,76928
6917,69371,76765
6918,69377,76752
6919,69378,76728
6920,69382,76889
6921,69383,76575
6922,69384,75964
6923,69385,76947
6924,69388,76410
6925,69389,76816
6926,69392,76693
6927,69393,76867
6928,69394,76719
6929,69398,76814
6930,69399,76948
6931,69400,76716
6932,69401,76827
6933,69402,76845
6934,69408,76821
6935,69409,76673
6936,69410,76582
6937,69411,76729
6938,69412,76969
6939,69413,76793
6940,69414,76872
6941,69415,76176
6942,69416,76807
6943,69417,76524
6944,69420,76855
6945,69423,76878
6946,69426,76859
6947,69427,76743
6948,69430,76066
6949,69432,76838
6950,69434,76608
6951,69435,76585
6952,69436,76565
6953,69439,76172
6954,69441,76646
6955,69444,76414
6956,69445,76650
6957,69450,76077
6958,69455,76708
6959,69457,76737
6960,69462,76448
6961,69464,76453
6962,69465,76785
6963,69468,76852
6964,69473,76874
6965,69474,76732
6966,69475,76613
6967,69477,76314
6968,69478,76971
6969,69480,76145
6970,69483,76957
6971,69484,76775
6972,69487,76731
6973,69489,76230
6974,69491,76694
6975,69492,76291
6976,69493,76749
6977,69499,76463
6978,69500,76282
6979,69501,76965
6980,69509,76733
6981,69510,76668
6982,69513,76922
6983,69515,76635
6984,69522,76226
6985,69525,76883
6986,69527,76127
6987,69537,76692
6988,69538,76604
6989,69545,76910
6990,69553,76759
6991,69557,76207
6992,69560,76941
6993,69561,76811
6994,69562,76882
6995,69563,76415
6996,69564,76697
6997,69572,76293
6998,69573,76753
6999,69574,76817
7000,69577,76967
7001,69582,76375
7002,69602,76446
7003,69604,76797
7004,69673,77989
7005,69674,78067
7006,69675,78193
7007,69694,78051
7008,69695,77087
7009,69697,78070
7010,69698,77080
7011,69700,77761
7012,69701,78162
7013,69703,77082
7014,69707,77086
7015,69709,77093
7016,69712,77094
7017,69714,77099
7018,69715,77102
7019,69716,77098
7020,69717,77097
7021,69718,77101
7022,69719,77106
7023,69720,77111
7024,69721,77109
7025,69722,77108
7026,69723,77107
7027,69725,77126
7028,69726,77116
7029,69727,78006
7030,69728,77114
7031,69731,77113
7032,69732,77117
7033,69783,77171
7034,69784,77170
7035,69786,78217
7036,69787,77172
7037,69788,77175
7038,69791,77176
7039,69805,77191
7040,69806,77193
7041,69807,78205
7042,69808,77198
7043,69812,77194
7044,69813,77200
7045,69814,77203
7046,69815,77201
7047,69819,78079
7048,69820,77205
7049,69821,77204
7050,69822,77208
7051,69824,77210
7052,69826,77216
7053,69827,77214
7054,69828,77215
7055,69829,77218
7056,69831,77213
7057,69832,77217
7058,69833,77222
7059,69834,77220
7060,69835,77219
7061,69836,78077
7062,69837,77223
7063,69838,77227
7064,69839,77226
7065,69865,77256
7066,69866,77253
7067,69868,78065
7068,69869,77255
7069,69870,77262
7070,69874,78109
7071,69878,77270
7072,69879,77272
7073,69880,77269
7074,69881,77273
7075,69882,77268
7076,69883,77984
7077,69884,77276
7078,69885,77783
7079,69887,77277
7080,69889,77281
7081,69892,78135
7082,69893,77290
7083,69894,77286
7084,69895,77293
7085,69896,77287
7086,69897,77977
7087,69898,77285
7088,69902,77300
7089,69904,77302
7090,69905,77294
7091,69908,78112
7092,69909,77296
7093,69911,77306
7094,69912,77304
7095,69913,77305
7096,69915,77962
7097,69916,77311
7098,69917,77315
7099,69918,77313
7100,69919,77310
7101,69920,77312
7102,69922,77318
7103,69923,77319
7104,69925,77321
7105,69927,77325
7106,69928,77324
7107,69930,77323
7108,69931,78204
7109,69943,77343
7110,69944,77341
7111,69945,77344
7112,69946,77342
7113,69947,77348
7114,69949,77353
7115,69950,77354
7116,69951,77350
7117,69952,77352
7118,69953,77355
7119,69954,77360
7120,69955,77358
7121,69956,77361
7122,69959,77913
7123,69960,77365
7124,69961,77364
7125,69964,77373
7126,69965,77370
7127,69966,77374
7128,69967,77375
7129,69969,77376
7130,69971,77377
7131,69972,77733
7132,69973,78086
7133,69974,77380
7134,69976,77382
7135,69977,77391
7136,69978,77386
7137,69979,77387
7138,69980,77384
7139,69982,77388
7140,69984,77389
7141,69985,78058
7142,69986,78002
7143,69987,77395
7144,69988,77408
7145,69989,77402
7146,69990,77396
7147,69991,77403
7148,69992,78186
7149,69993,77399
7150,69994,77401
7151,69995,77397
7152,69996,77398
7153,69997,78207
7154,69999,78120
7155,70002,77400
7156,70003,77411
7157,70004,77412
7158,70005,78180
7159,70006,77416
7160,70007,77414
7161,70008,77423
7162,70010,77417
7163,70012,77422
7164,70014,77421
7165,70015,77420
7166,70016,77429
7167,70018,77426
7168,70019,77425
7169,70020,77946
7170,70021,77994
7171,70022,77430
7172,70025,77431
7173,70026,77433
7174,70028,77434
7175,70029,77432
7176,70034,77894
7177,70035,77446
7178,70036,77447
7179,70037,77445
7180,70038,77444
7181,70041,77451
7182,70042,77449
7183,70044,78166
7184,70046,77455
7185,70047,77456
7186,70048,77880
7187,70049,77454
7188,70052,77785
7189,70053,77460
7190,70054,77461
7191,70055,77796
7192,70057,77473
7193,70062,77468
7194,70064,77475
7195,70065,77478
7196,70066,77485
7197,70067,77481
7198,70069,77477
7199,70070,77480
7200,70071,77486
7201,70072,77479
7202,70073,77484
7203,70076,77483
7204,70077,77489
7205,70079,77488
7206,70082,77491
7207,70084,77493
7208,70085,77495
7209,70089,77496
7210,70093,77499
7211,70094,77503
7212,70097,77504
7213,70098,77507
7214,70099,77505
7215,70100,77511
7216,70101,77510
7217,70102,77506
7218,70103,77513
7219,70104,77514
7220,70106,77516
7221,70108,77521
7222,70112,77527
7223,70113,77524
7224,70116,77530
7225,70117,77534
7226,70118,77801
7227,70142,77556
7228,70145,77559
7229,70146,77558
7230,70148,77557
7231,70156,77570
7232,70172,77857
7233,70173,77576
7234,70174,77577
7235,70178,77583
7236,70181,77584
7237,70182,77993
7238,70183,77587
7239,70184,77926
7240,70185,78222
7241,70186,77589
7242,70187,77935
7243,70189,77595
7244,70191,77591
7245,70192,77824
7246,70193,77597
7247,70194,78107
7248,70196,78071
7249,70197,77925
7250,70215,77616
7251,70217,77617
7252,70233,77627
7253,70235,77640
7254,70244,78200
7255,70251,78057
7256,70252,77648
7257,70262,77655
7258,70263,77656
7259,70265,77654
7260,70266,77657
7261,70267,77660
7262,70269,77658
7263,70270,77659
7264,70271,77666
7265,70272,77668
7266,70273,77670
7267,70274,77671
7268,70279,77672
7269,70281,77674
7270,70282,77676
7271,70283,77678
7272,70284,77679
7273,70285,77681
7274,70286,77688
7275,70287,77684
7276,70290,77686
7277,70292,77689
7278,70294,78117
7279,70295,77683
7280,70296,77680
7281,70297,77692
7282,70298,77978
7283,70331,77778
7284,70332,77731
7285,70333,77735
7286,70334,77732
7287,70335,77728
7288,70337,77734
7289,70339,77752
7290,70340,77749
7291,70341,77730
7292,70346,77738
7293,70348,77727
7294,70349,77768
7295,70352,77788
7296,70353,77439
7297,70355,77793
7298,70356,77754
7299,70359,77729
7300,70360,78223
7301,70361,77743
7302,70362,77897
7303,70363,77764
7304,70364,77770
7305,70366,77742
7306,70367,77804
7307,70369,77797
7308,70370,77996
7309,70371,77737
7310,70372,78080
7311,70373,78146
7312,70376,77814
7313,70377,77741
7314,70378,77773
7315,70379,77119
7316,70380,78224
7317,70381,77767
7318,70383,77916
7319,70385,78123
7320,70386,78009
7321,70388,77782
7322,70389,77777
7323,70390,77763
7324,70391,77774
7325,70392,77747
7326,70394,77769
7327,70395,77725
7328,70396,78087
7329,70398,77838
7330,70399,77781
7331,70402,77775
7332,70405,77771
7333,70406,77740
7334,70407,77991
7335,70408,78183
7336,70412,78069
7337,70413,77762
7338,70415,78018
7339,70416,77795
7340,70418,77812
7341,70419,77798
7342,70420,78210
7343,70421,77789
7344,70422,77756
7345,70423,77800
7346,70424,77885
7347,70425,77105
7348,70428,78221
7349,70430,77841
7350,70432,77852
7351,70433,77845
7352,70434,77859
7353,70435,77868
7354,70436,77864
7355,70437,77912
7356,70438,77899
7357,70439,77827
7358,70440,77829
7359,70441,77887
7360,70442,77867
7361,70443,77910
7362,70444,77861
7363,70445,77839
7364,70446,77889
7365,70448,77876
7366,70449,77844
7367,70450,77847
7368,70451,77920
7369,70452,78022
7370,70453,77835
7371,70454,77831
7372,70455,77836
7373,70456,78101
7374,70457,77830
7375,70458,78008
7376,70459,77972
7377,70460,77881
7378,70462,77828
7379,70463,77820
7380,70464,77677
7381,70465,77862
7382,70466,77357
7383,70467,77878
7384,70469,77961
7385,70470,77790
7386,70471,77846
7387,70472,77951
7388,70474,77832
7389,70475,77779
7390,70478,77393
7391,70479,77939
7392,70480,77875
7393,70481,77999
7394,70482,77930
7395,70483,77173
7396,70486,77870
7397,70487,77840
7398,70488,78001
7399,70489,77854
7400,70490,77873
7401,70491,77369
7402,70492,77898
7403,70494,77856
7404,70495,77959
7405,70496,77968
7406,70498,77886
7407,70499,77904
7408,70500,78060
7409,70501,77932
7410,70502,77855
7411,70503,77843
7412,70504,77866
7413,70505,77911
7414,70507,77872
7415,70508,77833
7416,70509,78049
7417,70512,77924
7418,70514,78021
7419,70516,78038
7420,70517,78040
7421,70518,77919
7422,70519,77895
7423,70520,77933
7424,70521,77990
7425,70522,77826
7426,70523,77944
7427,70525,77877
7428,70526,77963
7429,70527,77736
7430,70528,78185
7431,70530,77903
7432,70531,78094
7433,70532,77874
7434,70533,77848
7435,70536,77890
7436,70538,78023
7437,70539,78081
7438,70542,77825
7439,70543,77865
7440,70545,77967
7441,70546,77104
7442,70547,77532
7443,70548,77995
7444,70549,77980
7445,70551,78031
7446,70552,78052
7447,70553,77917
7448,70554,77945
7449,70558,77957
7450,70559,78046
7451,70560,77979
7452,70561,77908
7453,70562,77883
7454,70563,77928
7455,70565,77918
7456,70567,77314
7457,70568,77955
7458,70569,77958
7459,70572,78028
7460,70573,78045
7461,70574,77664
7462,70578,77940
7463,70580,77956
7464,70584,77834
7465,70586,77905
7466,70587,77809
7467,70589,77837
7468,70590,77685
7469,70591,77966
7470,70592,78066
7471,70593,77975
7472,70594,77517
7473,70595,78017
7474,70597,78032
7475,70599,78158
7476,70600,78015
7477,70602,78084
7478,70604,78011
7479,70605,77453
7480,70606,78034
7481,70608,78090
7482,70609,77061
7483,70610,77952
7484,70611,77882
7485,70612,77307
7486,70613,77462
7487,70614,77929
7488,70616,77909
7489,70617,77121
7490,70620,77819
7491,70621,77941
7492,70622,78147
7493,70624,78106
7494,70626,77921
7495,70627,77667
7496,70628,77062
7497,70631,78056
7498,70632,77902
7499,70633,78064
7500,70634,77892
7501,70637,77960
7502,70638,77322
7503,70640,77858
7504,70641,77923
7505,70642,78010
7506,70643,77594
7507,70644,77202
7508,70645,77970
7509,70646,78083
7510,70649,78042
7511,70652,78127
7512,70656,78016
7513,70657,78154
7514,70659,78055
7515,70663,77095
7516,70665,77884
7517,70666,78039
7518,70667,77585
7519,70668,77997
7520,70669,77988
7521,70671,77772
7522,70672,77316
7523,70673,78007
7524,70674,77303
7525,70675,77569
7526,70676,78029
7527,70677,77974
7528,70678,77326
7529,70680,78048
7530,70683,78133
7531,70684,77922
7532,70685,77907
7533,70686,77985
7534,70687,77987
7535,70688,78085
7536,70690,77947
7537,70691,78213
7538,70694,77083
7539,70695,78076
7540,70696,78121
7541,70697,78013
7542,70698,78020
7543,70699,78202
7544,70700,77954
7545,70701,78062
7546,70702,77331
7547,70703,78096
7548,70704,77981
7549,70706,77329
7550,70707,77936
7551,70708,77813
7552,70710,78025
7553,70711,77309
7554,70714,77381
7555,70715,77471
7556,70716,77221
7557,70717,77174
7558,70720,77525
7559,70722,78072
7560,70723,77791
7561,70724,77562
7562,70725,78143
7563,70726,77442
7564,70727,78108
7565,70728,77992
7566,70729,77942
7567,70730,78139
7568,70731,78148
7569,70732,78128
7570,70734,77811
7571,70735,77470
7572,70737,77891
7573,70741,77983
7574,70743,78097
7575,70746,77888
7576,70748,78105
7577,70749,77178
7578,70752,77971
7579,70753,78155
7580,70759,78176
7581,70760,77258
7582,70765,77254
7583,70770,77459
7584,70771,77260
7585,70775,77901
7586,70779,77766
7587,70784,77084
7588,70790,78095
7589,70793,77118
7590,70795,77410
7591,70796,78075
7592,70797,78138
7593,70801,77807
7594,70805,78122
7595,70807,78118
7596,70809,78141
7597,70810,78189
7598,70811,78137
7599,70813,78199
7600,70815,78168
7601,70822,78216
7602,70824,77590
7603,70831,77474
7604,70832,77379
7605,70836,77842
7606,70837,77805
7607,70906,79320
7608,70907,78302
7609,70908,79057
7610,70927,79406
7611,70928,78331
7612,70931,78325
7613,70932,78328
7614,70933,79080
7615,70934,78333
7616,70936,79370
7617,70937,79402
7618,70940,78337
7619,70942,78338
7620,70943,78339
7621,70945,78342
7622,70947,78340
7623,70948,78341
7624,70950,78343
7625,70952,78347
7626,70953,78348
7627,70954,78349
7628,70955,78350
7629,70958,78352
7630,70959,78355
7631,70960,78358
7632,70963,78365
7633,70964,78353
7634,70967,78357
7635,71016,78408
7636,71017,78410
7637,71020,78409
7638,71021,78414
7639,71037,78429
7640,71038,78428
7641,71039,78431
7642,71040,78437
7643,71045,78433
7644,71046,78440
7645,71047,78441
7646,71048,78439
7647,71049,78445
7648,71052,79276
7649,71053,78451
7650,71054,78448
7651,71055,79379
7652,71056,78446
7653,71057,78454
7654,71059,78459
7655,71060,78457
7656,71061,78456
7657,71062,79236
7658,71064,78455
7659,71065,78461
7660,71066,78470
7661,71067,78462
7662,71068,78465
7663,71069,78464
7664,71070,78467
7665,71072,78466
7666,71073,78469
7667,71098,78493
7668,71099,78496
7669,71101,78495
7670,71103,78500
7671,71107,78501
7672,71109,79280
7673,71111,78510
7674,71112,78511
7675,71113,78513
7676,71115,78514
7677,71116,78519
7678,71118,79001
7679,71120,78525
7680,71122,79273
7681,71123,78521
7682,71125,78528
7683,71126,78531
7684,71127,78527
7685,71128,78529
7686,71129,78526
7687,71130,79023
7688,71132,79249
7689,71135,78540
7690,71136,78539
7691,71137,78535
7692,71138,78536
7693,71142,78538
7694,71144,78549
7695,71146,79312
7696,71148,79298
7697,71151,78551
7698,71152,78556
7699,71153,78555
7700,71155,78554
7701,71156,78553
7702,71158,78558
7703,71159,79078
7704,71160,78561
7705,71161,78562
7706,71163,78565
7707,71176,78582
7708,71177,78587
7709,71178,78588
7710,71180,78585
7711,71181,79442
7712,71182,78594
7713,71183,78592
7714,71185,78591
7715,71187,78601
7716,71188,78600
7717,71189,78598
7718,71190,78617
7719,71192,79237
7720,71193,79435
7721,71194,79297
7722,71197,78610
7723,71198,78609
7724,71199,79378
7725,71200,78618
7726,71202,78619
7727,71204,78620
7728,71205,79020
7729,71206,78625
7730,71207,78623
7731,71208,78627
7732,71209,78624
7733,71210,78631
7734,71211,78630
7735,71212,78632
7736,71213,78639
7737,71216,78641
7738,71217,79283
7739,71219,79117
7740,71220,79361
7741,71221,78646
7742,71222,78647
7743,71223,78643
7744,71224,78645
7745,71225,78642
7746,71227,78644
7747,71229,78648
7748,71230,78649
7749,71232,78652
7750,71235,78650
7751,71236,78656
7752,71237,78658
7753,71238,79348
7754,71239,78657
7755,71240,78659
7756,71241,78663
7757,71245,79278
7758,71246,78667
7759,71247,78666
7760,71250,78679
7761,71251,78673
7762,71252,78677
7763,71254,78674
7764,71255,78676
7765,71258,78680
7766,71259,78683
7767,71261,78682
7768,71262,78686
7769,71268,78691
7770,71270,78693
7771,71272,78696
7772,71275,78694
7773,71277,78700
7774,71278,78703
7775,71279,78701
7776,71280,78705
7777,71281,79427
7778,71282,78698
7779,71285,78704
7780,71286,78708
7781,71287,78713
7782,71288,79287
7783,71297,78722
7784,71298,78723
7785,71299,78733
7786,71300,78728
7787,71302,78729
7788,71303,78730
7789,71304,78732
7790,71305,78724
7791,71306,78721
7792,71309,78726
7793,71310,78740
7794,71311,78739
7795,71312,79414
7796,71315,78742
7797,71317,78745
7798,71318,79275
7799,71322,78750
7800,71323,79296
7801,71324,78749
7802,71326,79148
7803,71327,78754
7804,71330,78763
7805,71331,78758
7806,71332,78757
7807,71333,78759
7808,71335,78760
7809,71336,78771
7810,71337,78766
7811,71338,78765
7812,71339,78767
7813,71341,79310
7814,71344,78774
7815,71345,78773
7816,71346,78778
7817,71349,78781
7818,71350,78784
7819,71351,79024
7820,71375,78803
7821,71379,78808
7822,71381,78806
7823,71384,78815
7824,71385,78813
7825,71393,78817
7826,71405,79341
7827,71406,79264
7828,71407,78834
7829,71408,78839
7830,71410,79307
7831,71411,78842
7832,71414,78847
7833,71416,79438
7834,71417,79151
7835,71418,78850
7836,71420,79301
7837,71421,78854
7838,71422,78855
7839,71423,79366
7840,71424,78851
7841,71425,79336
7842,71426,79417
7843,71427,78862
7844,71430,79085
7845,71448,78882
7846,71468,78914
7847,71472,78908
7848,71477,79375
7849,71485,78921
7850,71488,78924
7851,71489,78927
7852,71495,78933
7853,71496,78932
7854,71498,78935
7855,71499,79230
7856,71500,78939
7857,71501,78931
7858,71502,78936
7859,71505,79131
7860,71506,78940
7861,71508,78955
7862,71510,79374
7863,71515,78943
7864,71516,79472
7865,71517,79347
7866,71518,78947
7867,71519,78954
7868,71520,78953
7869,71526,79381
7870,71528,78950
7871,71529,78949
7872,71530,78956
7873,71564,78613
7874,71565,79029
7875,71566,79000
7876,71568,79028
7877,71570,79003
7878,71571,79007
7879,71572,79017
7880,71573,79051
7881,71574,78997
7882,71577,79073
7883,71579,79231
7884,71581,78996
7885,71582,78999
7886,71583,78614
7887,71587,79010
7888,71588,79226
7889,71590,79055
7890,71591,79052
7891,71592,79002
7892,71593,79079
7893,71595,79034
7894,71596,79053
7895,71597,78852
7896,71599,79076
7897,71600,79018
7898,71602,79183
7899,71603,79160
7900,71604,79009
7901,71605,78826
7902,71606,79062
7903,71607,79040
7904,71609,78518
7905,71610,79137
7906,71611,78994
7907,71612,79059
7908,71613,79094
7909,71614,79044
7910,71618,79300
7911,71619,79083
7912,71621,79095
7913,71622,79031
7914,71625,79038
7915,71627,79036
7916,71628,79376
7917,71629,79037
7918,71631,79005
7919,71632,79069
7920,71633,79067
7921,71635,79071
7922,71638,79416
7923,71639,79014
7924,71640,79075
7925,71641,79206
7926,71643,79086
7927,71645,78660
7928,71646,78669
7929,71652,79021
7930,71657,79190
7931,71658,79349
7932,71660,79039
7933,71661,79467
7934,71663,79096
7935,71665,79224
7936,71666,79108
7937,71667,79133
7938,71668,79232
7939,71669,79105
7940,71670,79140
7941,71671,79154
7942,71672,79119
7943,71673,79113
7944,71674,79128
7945,71675,79063
7946,71676,79015
7947,71677,79152
7948,71679,79115
7949,71681,79187
7950,71682,79109
7951,71683,79269
7952,71684,79130
7953,71685,79013
7954,71686,79215
7955,71687,79125
7956,71689,79198
7957,71690,79196
7958,71691,79365
7959,71692,79244
7960,71693,79164
7961,71694,79122
7962,71695,79173
7963,71696,79463
7964,71697,78952
7965,71698,79222
7966,71699,79061
7967,71700,79127
7968,71702,79155
7969,71703,79022
7970,71704,79138
7971,71705,79174
7972,71707,79242
7973,71708,78543
7974,71709,79158
7975,71710,79293
7976,71711,79304
7977,71712,79209
7978,71713,79286
7979,71714,79252
7980,71715,78715
7981,71716,78416
7982,71719,79261
7983,71721,79167
7984,71722,79175
7985,71723,79106
7986,71724,79220
7987,71725,79471
7988,71727,79099
7989,71728,79315
7990,71729,79342
7991,71731,79124
7992,71732,79203
7993,71733,79343
7994,71734,79265
7995,71736,79049
7996,71737,79135
7997,71738,79429
7998,71739,78497
7999,71740,79204
8000,71741,79169
8001,71742,78777
8002,71747,79212
8003,71748,79369
8004,71749,79246
8005,71751,79170
8006,71752,79092
8007,71753,79116
8008,71755,79136
8009,71756,79327
8010,71758,78925
8011,71759,78563
8012,71760,79016
8013,71761,79266
8014,71763,79141
8015,71764,79177
8016,71765,79112
8017,71766,79221
8018,71767,79201
8019,71769,79162
8020,71771,79145
8021,71772,78848
8022,71773,79150
8023,71775,79358
8024,71776,79126
8025,71778,79197
8026,71780,79313
8027,71781,79282
8028,71783,79289
8029,71784,79134
8030,71785,79153
8031,71786,79364
8032,71788,78628
8033,71789,79180
8034,71791,79205
8035,71794,79149
8036,71795,78706
8037,71797,79123
8038,71801,79082
8039,71802,78615
8040,71805,79388
8041,71806,79439
8042,71807,79110
8043,71808,79346
8044,71811,79132
8045,71813,79208
8046,71815,78612
8047,71817,79111
8048,71819,79400
8049,71820,79455
8050,71822,79239
8051,71824,79191
8052,71827,79256
8053,71828,79291
8054,71830,79317
8055,71832,79202
8056,71833,79351
8057,71835,78332
8058,71837,79238
8059,71838,79129
8060,71839,79277
8061,71842,78303
8062,71843,79200
8063,71844,78502
8064,71845,79213
8065,71846,78707
8066,71847,78638
8067,71848,79311
8068,71849,79025
8069,71850,79257
8070,71851,79218
8071,71854,78775
8072,71856,79090
8073,71857,79091
8074,71858,79184
8075,71859,79329
8076,71860,78941
8077,71864,79189
8078,71865,79384
8079,71866,79087
8080,71867,79272
8081,71868,79263
8082,71869,78548
8083,71870,78957
8084,71871,79088
8085,71872,78670
8086,71873,79359
8087,71874,79426
8088,71875,79011
8089,71876,78853
8090,71877,78447
8091,71878,79302
8092,71879,78443
8093,71880,78791
8094,71881,79262
8095,71882,79306
8096,71883,78934
8097,71884,79415
8098,71886,79305
8099,71889,78523
8100,71890,79335
8101,71891,79227
8102,71892,79308
8103,71893,79214
8104,71898,79179
8105,71899,79425
8106,71900,79101
8107,71901,79074
8108,71902,79047
8109,71904,79033
8110,71905,78550
8111,71907,79457
8112,71908,78818
8113,71909,79178
8114,71910,79060
8115,71911,79048
8116,71913,78534
8117,71916,78463
8118,71917,79352
8119,71919,78634
8120,71921,79322
8121,71923,79161
8122,71924,79290
8123,71925,79363
8124,71926,79166
8125,71927,79331
8126,71928,78831
8127,71929,79267
8128,71930,78837
8129,71931,79247
8130,71932,79258
8131,71934,79144
8132,71936,79251
8133,71937,79268
8134,71939,79353
8135,71940,78856
8136,71941,79050
8137,71942,79418
8138,71943,79279
8139,71944,78552
8140,71946,78517
8141,71948,78712
8142,71949,78468
8143,71950,79207
8144,71953,78779
8145,71955,78603
8146,71956,79248
8147,71957,79143
8148,71958,79234
8149,71959,78687
8150,71960,79294
8151,71961,79371
8152,71962,79285
8153,71965,79392
8154,71968,78714
8155,71970,79120
8156,71974,79118
8157,71975,79114
8158,71976,79171
8159,71977,79084
8160,71979,79373
8161,71981,79368
8162,71982,79032
8163,71989,79260
8164,71991,79194
8165,71992,78506
8166,71993,79412
8167,71998,78498
8168,72003,78702
8169,72011,79165
8170,72012,79350
8171,72017,79399
8172,72019,79330
8173,72027,79068
8174,72029,79163
8175,72030,79319
8176,72038,79460
8177,72040,79172
8178,72043,79385
8179,72044,79360
8180,72046,78727
8181,72048,79408
8182,72056,79403
8183,72057,78849
8184,72064,79422
8185,72065,79195
8186,72068,78829
8187,72070,79216
8188,72139,79551
8189,72141,80549
8190,72160,79567
8191,72161,79570
8192,72165,79576
8193,72167,80541
8194,72169,79571
8195,72170,80542
8196,72172,79572
8197,72173,80660
8198,72175,79578
8199,72181,79580
8200,72183,79579
8201,72184,79583
8202,72185,79596
8203,72186,79591
8204,72187,79592
8205,72188,79595
8206,72189,79589
8207,72191,79608
8208,72192,79602
8209,72193,79604
8210,72194,79597
8211,72195,79607
8212,72196,79603
8213,72197,79598
8214,72198,80668
8215,72249,79658
8216,72250,79660
8217,72252,79662
8218,72253,79659
8219,72254,80675
8220,72271,79678
8221,72272,79679
8222,72273,79681
8223,72278,79683
8224,72280,79688
8225,72281,79685
8226,72284,79686
8227,72285,80313
8228,72286,79695
8229,72287,79689
8230,72288,79690
8231,72290,79693
8232,72294,79701
8233,72295,80469
